date,product,role,long_oi,short_oi,net_oi,long_trade,short_trade,net_trade
2023-08-25,小型臺指,投信,113,11,102,0,8,-8
2023-08-25,小型臺指,自營商,3540,11375,-7835,9998,15178,-5180
2023-08-25,臺股期貨,外資,16965,28801,-11836,68671,77135,-8464
2023-08-25,臺股期貨,投信,13682,12238,1444,997,831,166
2023-08-25,臺股期貨,自營商,5935,9257,-3322,12327,10800,1527
2023-08-28,小型臺指,外資,5561,8066,-2505,114243,106068,8175
2023-08-28,小型臺指,投信,111,10,101,1,2,-1
2023-08-28,小型臺指,自營商,2809,9417,-6608,10856,9637,1219
2023-08-28,臺股期貨,外資,18812,27102,-8290,68404,64858,3546
2023-08-28,臺股期貨,投信,14059,12246,1813,672,303,369
2023-08-28,臺股期貨,自營商,4797,8660,-3863,8320,8859,-539
2023-08-29,小型臺指,外資,3956,5819,-1863,85642,78932,6710
2023-08-29,小型臺指,投信,111,10,101,0,0,0
2023-08-29,小型臺指,自營商,5148,7301,-2153,14090,9663,4427
2023-08-29,臺股期貨,外資,20580,25436,-4856,49169,47252,1917
2023-08-29,臺股期貨,投信,13875,11919,1956,469,326,143
2023-08-29,臺股期貨,自營商,4277,7946,-3669,8746,8545,201
2023-08-30,小型臺指,外資,4148,4052,96,85899,84027,1872
2023-08-30,小型臺指,投信,111,9,102,1,0,1
2023-08-30,小型臺指,自營商,7087,7756,-669,11924,10399,1525
2023-08-30,臺股期貨,外資,19316,26010,-6694,50089,51927,-1838
2023-08-30,臺股期貨,投信,13120,11491,1629,582,909,-327
2023-08-30,臺股期貨,自營商,4586,7641,-3055,10652,10046,606
2023-08-31,小型臺指,外資,1213,7500,-6287,82051,88434,-6383
2023-08-31,小型臺指,投信,111,11,100,0,2,-2
2023-08-31,小型臺指,自營商,5457,7184,-1727,10004,11498,-1494
2023-08-31,臺股期貨,外資,17908,26359,-8451,51503,53260,-1757
2023-08-31,臺股期貨,投信,12604,11651,953,110,786,-676
2023-08-31,臺股期貨,自營商,5782,7535,-1753,9137,7726,1411
2023-09-01,小型臺指,外資,3442,5766,-2324,83693,79702,3991
2023-09-01,小型臺指,投信,118,11,107,7,0,7
2023-09-01,小型臺指,自營商,6042,7553,-1511,11914,11710,204
2023-09-01,臺股期貨,外資,20616,26722,-6106,49276,46938,2338
2023-09-01,臺股期貨,投信,12609,11649,960,384,377,7
2023-09-01,臺股期貨,自營商,4271,7249,-2978,8401,9623,-1222
2023-09-04,小型臺指,外資,9482,3429,6053,99147,90762,8385
2023-09-04,小型臺指,投信,118,11,107,0,0,0
2023-09-04,小型臺指,自營商,7809,8945,-1136,12515,11948,567
2023-09-04,臺股期貨,外資,22171,25661,-3490,57779,55165,2614
2023-09-04,臺股期貨,投信,12653,11435,1218,614,356,258
2023-09-04,臺股期貨,自營商,5111,7695,-2584,9866,9520,346
2023-09-05,小型臺指,外資,3474,5097,-1623,45639,53315,-7676
2023-09-05,小型臺指,投信,116,11,105,0,2,-2
2023-09-05,小型臺指,自營商,6515,8211,-1696,5280,5884,-604
2023-09-05,臺股期貨,外資,19662,25892,-6230,29254,31994,-2740
2023-09-05,臺股期貨,投信,12568,11430,1138,216,296,-80
2023-09-05,臺股期貨,自營商,6274,7567,-1293,6333,5031,1302
2023-09-06,小型臺指,外資,1026,6867,-5841,71363,75699,-4336
2023-09-06,小型臺指,投信,116,11,105,0,0,0
2023-09-06,小型臺指,自營商,5312,6371,-1059,9412,8343,1069
2023-09-06,臺股期貨,外資,20040,25172,-5132,46994,45896,1098
2023-09-06,臺股期貨,投信,12458,11436,1022,144,260,-116
2023-09-06,臺股期貨,自營商,5879,7620,-1741,9289,9821,-532
2023-09-07,小型臺指,外資,181,8712,-8531,80921,83595,-2674
2023-09-07,小型臺指,投信,116,11,105,0,0,0
2023-09-07,小型臺指,自營商,4467,8166,-3699,10069,12393,-2324
2023-09-07,臺股期貨,外資,21270,24380,-3110,52586,50568,2018
2023-09-07,臺股期貨,投信,12498,11709,789,334,567,-233
2023-09-07,臺股期貨,自營商,6050,7907,-1857,9302,9497,-195
2023-09-08,小型臺指,外資,2374,7617,-5243,76691,73403,3288
2023-09-08,小型臺指,投信,120,11,109,4,0,4
2023-09-08,小型臺指,自營商,4362,8224,-3862,7770,8425,-655
2023-09-08,臺股期貨,外資,22299,26186,-3887,48948,49725,-777
2023-09-08,臺股期貨,投信,12891,11718,1173,687,303,384
2023-09-08,臺股期貨,自營商,5823,8249,-2426,9160,9606,-446
2023-09-11,小型臺指,外資,267,13176,-12909,87524,95190,-7666
2023-09-11,小型臺指,投信,120,14,106,0,3,-3
2023-09-11,小型臺指,自營商,6669,10885,-4216,12723,13149,-426
2023-09-11,臺股期貨,外資,21306,27907,-6601,60917,63631,-2714
2023-09-11,臺股期貨,投信,13386,11986,1400,954,727,227
2023-09-11,臺股期貨,自營商,5769,8014,-2245,11989,11790,199
2023-09-12,小型臺指,外資,6268,8955,-2687,84716,74518,10198
2023-09-12,小型臺指,投信,166,14,152,50,4,46
2023-09-12,小型臺指,自營商,6832,7902,-1070,15679,12517,3162
2023-09-12,臺股期貨,外資,24702,25825,-1123,56882,51398,5484
2023-09-12,臺股期貨,投信,13356,11718,1638,862,624,238
2023-09-12,臺股期貨,自營商,4220,7953,-3733,11703,13195,-1492
2023-09-13,小型臺指,外資,4058,7770,-3712,70199,71305,-1106
2023-09-13,小型臺指,投信,172,14,158,6,0,6
2023-09-13,小型臺指,自營商,7440,7445,-5,11859,10579,1280
2023-09-13,臺股期貨,外資,24905,25572,-667,47956,47500,456
2023-09-13,臺股期貨,投信,13789,11706,2083,739,294,445
2023-09-13,臺股期貨,自營商,4650,7804,-3154,11373,10843,530
2023-09-14,小型臺指,外資,15727,5173,10554,86429,72175,14254
2023-09-14,小型臺指,投信,172,13,159,1,0,1
2023-09-14,小型臺指,自營商,15452,9461,5991,19373,12473,6900
2023-09-14,臺股期貨,外資,31689,29753,1936,54886,52280,2606
2023-09-14,臺股期貨,投信,13859,11300,2559,844,368,476
2023-09-14,臺股期貨,自營商,4189,8163,-3974,9865,10911,-1046
2023-09-15,小型臺指,外資,9842,5503,4339,71467,77686,-6219
2023-09-15,小型臺指,投信,174,12,162,15,12,3
2023-09-15,小型臺指,自營商,14736,7532,7204,12302,12025,277
2023-09-15,臺股期貨,外資,29206,30675,-1469,52382,55786,-3404
2023-09-15,臺股期貨,投信,13140,11191,1949,374,985,-611
2023-09-15,臺股期貨,自營商,5775,7926,-2151,11540,9483,2057
2023-09-18,小型臺指,外資,2513,10388,-7875,78011,90225,-12214
2023-09-18,小型臺指,投信,181,15,166,63,59,4
2023-09-18,小型臺指,自營商,9849,8461,1388,15175,23363,-8188
2023-09-18,臺股期貨,外資,26792,33603,-6811,86680,92022,-5342
2023-09-18,臺股期貨,投信,13804,11460,2344,14805,14410,395
2023-09-18,臺股期貨,自營商,8393,8903,-510,17005,14771,2234
2023-09-19,小型臺指,外資,1587,12726,-11139,75262,78526,-3264
2023-09-19,小型臺指,投信,181,16,165,62,63,-1
2023-09-19,小型臺指,自營商,9180,10651,-1471,14966,17877,-2911
2023-09-19,臺股期貨,外資,25366,33765,-8399,69092,70680,-1588
2023-09-19,臺股期貨,投信,13581,11572,2009,10275,10610,-335
2023-09-19,臺股期貨,自營商,8770,8895,-125,16268,15870,398
2023-09-20,小型臺指,外資,921,10533,-9612,70454,71118,-664
2023-09-20,小型臺指,投信,177,18,159,0,6,-6
2023-09-20,小型臺指,自營商,2265,8373,-6108,17025,18243,-1218
2023-09-20,臺股期貨,外資,22161,28326,-6165,55284,54640,644
2023-09-20,臺股期貨,投信,13857,11623,2234,428,203,225
2023-09-20,臺股期貨,自營商,3048,4514,-1466,17729,18602,-873
2023-09-21,小型臺指,外資,5,20243,-20238,83890,100584,-16694
2023-09-21,小型臺指,投信,183,20,163,13,9,4
2023-09-21,小型臺指,自營商,5379,11479,-6100,11847,12639,-792
2023-09-21,臺股期貨,外資,22686,35889,-13203,60095,65616,-5521
2023-09-21,臺股期貨,投信,14288,11645,2643,673,264,409
2023-09-21,臺股期貨,自營商,4592,5434,-842,11093,10269,824
2023-09-22,小型臺指,外資,1333,15224,-13891,84089,77698,6391
2023-09-22,小型臺指,投信,179,20,159,0,4,-4
2023-09-22,小型臺指,自營商,3941,9503,-5562,9390,9040,350
2023-09-22,臺股期貨,外資,21558,32171,-10613,54264,51685,2579
2023-09-22,臺股期貨,投信,14478,11644,2834,378,187,191
2023-09-22,臺股期貨,自營商,4940,5748,-808,8075,7994,81
2023-09-25,小型臺指,外資,5159,9010,-3851,78135,68087,10048
2023-09-25,小型臺指,投信,177,20,157,0,2,-2
2023-09-25,小型臺指,自營商,5392,8548,-3156,11327,8461,2866
2023-09-25,臺股期貨,外資,22773,27810,-5037,48013,42439,5574
2023-09-25,臺股期貨,投信,14560,11365,3195,530,169,361
2023-09-25,臺股期貨,自營商,3934,6009,-2075,6880,8262,-1382
2023-09-26,小型臺指,外資,1973,12460,-10487,79486,86054,-6568
2023-09-26,小型臺指,投信,177,20,157,0,0,0
2023-09-26,小型臺指,自營商,7215,10714,-3499,12874,13621,-747
2023-09-26,臺股期貨,外資,21111,27227,-6116,53163,54259,-1096
2023-09-26,臺股期貨,投信,14413,11639,2774,94,515,-421
2023-09-26,臺股期貨,自營商,4925,5339,-414,12523,10761,1762
2023-09-27,小型臺指,外資,862,11564,-10702,80602,80552,50
2023-09-27,小型臺指,投信,179,20,159,2,0,2
2023-09-27,小型臺指,自營商,4574,8547,-3973,9702,10702,-1000
2023-09-27,臺股期貨,外資,19878,28127,-8249,50761,52900,-2139
2023-09-27,臺股期貨,投信,14430,11647,2783,128,119,9
2023-09-27,臺股期貨,自營商,5193,5497,-304,10139,9972,167
2023-09-28,小型臺指,外資,2158,11308,-9150,92633,91065,1568
2023-09-28,小型臺指,投信,179,19,160,1,0,1
2023-09-28,小型臺指,自營商,4567,7699,-3132,11239,10322,917
2023-09-28,臺股期貨,外資,18970,29054,-10084,56892,58731,-1839
2023-09-28,臺股期貨,投信,14421,11409,3012,317,88,229
2023-09-28,臺股期貨,自營商,5517,5345,172,8919,8462,457
2023-10-02,小型臺指,外資,6897,7801,-904,85762,77516,8246
2023-10-02,小型臺指,投信,179,14,165,5,0,5
2023-10-02,小型臺指,自營商,5718,7283,-1565,11966,11323,643
2023-10-02,臺股期貨,外資,21184,28196,-7012,56715,53643,3072
2023-10-02,臺股期貨,投信,14626,11071,3555,543,0,543
2023-10-02,臺股期貨,自營商,5323,6281,-958,8502,9401,-899
2023-10-03,小型臺指,外資,2223,14648,-12425,83892,95381,-11489
2023-10-03,小型臺指,投信,176,17,159,2,8,-6
2023-10-03,小型臺指,自營商,6223,6790,-567,13264,12374,890
2023-10-03,臺股期貨,外資,19886,29723,-9837,56757,59590,-2833
2023-10-03,臺股期貨,投信,14571,11236,3335,39,259,-220
2023-10-03,臺股期貨,自營商,6452,5685,767,12020,10268,1752
2023-10-04,小型臺指,外資,1497,16527,-15030,96999,104052,-7053
2023-10-04,小型臺指,投信,176,17,159,0,0,0
2023-10-04,小型臺指,自營商,5320,8180,-2860,13544,16234,-2690
2023-10-04,臺股期貨,外資,22047,30518,-8471,71712,69244,2468
2023-10-04,臺股期貨,投信,14461,11572,2889,243,689,-446
2023-10-04,臺股期貨,自營商,5810,6124,-314,14504,15452,-948
2023-10-05,小型臺指,外資,6309,10412,-4103,104280,87185,17095
2023-10-05,小型臺指,投信,176,16,160,1,0,1
2023-10-05,小型臺指,自營商,10283,8107,2176,16256,11184,5072
2023-10-05,臺股期貨,外資,25429,28023,-2594,65552,61217,4335
2023-10-05,臺股期貨,投信,14531,11362,3169,427,147,280
2023-10-05,臺股期貨,自營商,5789,6822,-1033,9454,10182,-728
2023-10-06,小型臺指,外資,7662,10570,-2908,84775,83580,1195
2023-10-06,小型臺指,投信,176,15,161,1,0,1
2023-10-06,小型臺指,自營商,9599,6780,2819,9648,9521,127
2023-10-06,臺股期貨,外資,24742,28800,-4058,51819,53281,-1462
2023-10-06,臺股期貨,投信,14470,11131,3339,315,145,170
2023-10-06,臺股期貨,自營商,5970,6885,-915,7647,7400,247
2023-10-11,小型臺指,外資,9202,7765,1437,102712,98597,4115
2023-10-11,小型臺指,投信,180,15,165,4,0,4
2023-10-11,小型臺指,自營商,10494,5508,4986,19543,15503,4040
2023-10-11,臺股期貨,外資,25556,29588,-4032,69282,69256,26
2023-10-11,臺股期貨,投信,14645,10856,3789,460,10,450
2023-10-11,臺股期貨,自營商,5599,5968,-369,14821,14701,120
2023-10-12,小型臺指,外資,7258,6551,707,74585,68371,6214
2023-10-12,小型臺指,投信,180,12,168,57,54,3
2023-10-12,小型臺指,自營商,13529,7378,6151,12422,11049,1373
2023-10-12,臺股期貨,外資,31391,32268,-877,51726,50307,1419
2023-10-12,臺股期貨,投信,14449,10635,3814,223,198,25
2023-10-12,臺股期貨,自營商,6061,6727,-666,8654,9003,-349
2023-10-13,小型臺指,外資,4601,10802,-6201,70925,77833,-6908
2023-10-13,小型臺指,投信,180,13,167,46,47,-1
2023-10-13,小型臺指,自營商,7708,3524,4184,11508,13327,-1819
2023-10-13,臺股期貨,外資,32482,32950,-468,55764,55355,409
2023-10-13,臺股期貨,投信,14462,10744,3718,232,328,-96
2023-10-13,臺股期貨,自營商,6723,6075,648,11812,10535,1277
2023-10-16,小型臺指,外資,969,12329,-11360,89177,94280,-5103
2023-10-16,小型臺指,投信,199,16,183,28,12,16
2023-10-16,小型臺指,自營商,6538,5839,699,12282,15419,-3137
2023-10-16,臺股期貨,外資,31454,32874,-1420,92748,93714,-966
2023-10-16,臺股期貨,投信,14137,10919,3218,13111,13611,-500
2023-10-16,臺股期貨,自營商,8056,7533,523,15488,15700,-212
2023-10-17,小型臺指,外資,2558,11421,-8863,76771,74270,2501
2023-10-17,小型臺指,投信,203,16,187,84,80,4
2023-10-17,小型臺指,自營商,6900,7740,-840,14108,15859,-1751
2023-10-17,臺股期貨,外資,30089,31315,-1226,73899,73706,193
2023-10-17,臺股期貨,投信,14384,11032,3352,9545,9411,134
2023-10-17,臺股期貨,自營商,6050,7025,-975,13971,15416,-1445
2023-10-18,小型臺指,外資,1757,6063,-4306,97196,110763,-13567
2023-10-18,小型臺指,投信,185,16,169,14,29,-15
2023-10-18,小型臺指,自營商,1948,11945,-9997,24065,29692,-5627
2023-10-18,臺股期貨,外資,23137,31303,-8166,70241,76732,-6491
2023-10-18,臺股期貨,投信,12699,11322,1377,815,1183,-368
2023-10-18,臺股期貨,自營商,3490,5104,-1614,23795,22597,1198
2023-10-19,小型臺指,外資,1815,3863,-2048,89437,87179,2258
2023-10-19,小型臺指,投信,179,16,163,0,6,-6
2023-10-19,小型臺指,自營商,3435,13588,-10153,7568,8748,-1180
2023-10-19,臺股期貨,外資,23404,28710,-5306,61166,58306,2860
2023-10-19,臺股期貨,投信,12929,11323,1606,230,1,229
2023-10-19,臺股期貨,自營商,3431,5810,-2379,7413,7922,-509
2023-10-20,小型臺指,外資,1714,5070,-3356,130213,131477,-1264
2023-10-20,小型臺指,投信,179,17,162,0,1,-1
2023-10-20,小型臺指,自營商,5298,15486,-10188,15305,15048,257
2023-10-20,臺股期貨,外資,22875,27454,-4579,87907,87191,716
2023-10-20,臺股期貨,投信,13176,11329,1847,574,333,241
2023-10-20,臺股期貨,自營商,4818,7301,-2483,11943,12120,-177
2023-10-23,小型臺指,外資,794,11023,-10229,89248,100373,-11125
2023-10-23,小型臺指,投信,180,17,163,1,0,1
2023-10-23,小型臺指,自營商,5124,16355,-11231,7804,9615,-1811
2023-10-23,臺股期貨,外資,23304,33783,-10479,60209,65046,-4837
2023-10-23,臺股期貨,投信,13368,11479,1889,296,254,42
2023-10-23,臺股期貨,自營商,5554,7885,-2331,8314,7970,344
2023-10-24,小型臺指,外資,808,5803,-4995,136460,131226,5234
2023-10-24,小型臺指,投信,170,17,153,0,10,-10
2023-10-24,小型臺指,自營商,3676,13891,-10215,14044,13300,744
2023-10-24,臺股期貨,外資,22825,34722,-11897,81231,82649,-1418
2023-10-24,臺股期貨,投信,13765,11371,2394,505,0,505
2023-10-24,臺股期貨,自營商,5741,8142,-2401,10999,11001,-2
2023-10-25,小型臺指,外資,3348,4086,-738,97326,93236,4090
2023-10-25,小型臺指,投信,170,14,156,3,0,3
2023-10-25,小型臺指,自營商,2712,11641,-8929,12029,10998,1031
2023-10-25,臺股期貨,外資,22014,30191,-8177,64098,60376,3722
2023-10-25,臺股期貨,投信,13844,11250,2594,269,69,200
2023-10-25,臺股期貨,自營商,5769,8283,-2514,10712,10733,-21
2023-10-26,小型臺指,外資,804,16285,-15481,116105,130896,-14791
2023-10-26,小型臺指,投信,170,14,156,0,0,0
2023-10-26,小型臺指,自營商,6042,14909,-8867,13956,15098,-1142
2023-10-26,臺股期貨,外資,23165,35549,-12384,77856,82051,-4195
2023-10-26,臺股期貨,投信,13760,11576,2184,304,714,-410
2023-10-26,臺股期貨,自營商,6249,8204,-1955,12596,11736,860
2023-10-27,小型臺指,外資,3250,6378,-3128,121171,108830,12341
2023-10-27,小型臺指,投信,170,14,156,0,0,0
2023-10-27,小型臺指,自營商,3938,11762,-7824,12273,10974,1299
2023-10-27,臺股期貨,外資,21160,30302,-9142,70058,66813,3245
2023-10-27,臺股期貨,投信,13814,11471,2343,172,13,159
2023-10-27,臺股期貨,自營商,5116,6840,-1724,9125,8958,167
2023-10-30,小型臺指,外資,2294,6614,-4320,98903,100067,-1164
2023-10-30,小型臺指,投信,170,14,156,0,0,0
2023-10-30,小型臺指,自營商,3462,10179,-6717,10023,8976,1047
2023-10-30,臺股期貨,外資,20899,33382,-12483,63436,66784,-3348
2023-10-30,臺股期貨,投信,13845,11459,2386,48,5,43
2023-10-30,臺股期貨,自營商,5782,7086,-1304,8595,8160,435
2023-10-31,小型臺指,外資,1834,15408,-13574,101802,111056,-9254
2023-10-31,小型臺指,投信,170,14,156,0,0,0
2023-10-31,小型臺指,自營商,5812,14979,-9167,11031,14009,-2978
2023-10-31,臺股期貨,外資,22035,37332,-15297,67774,70588,-2814
2023-10-31,臺股期貨,投信,13853,11745,2108,113,391,-278
2023-10-31,臺股期貨,自營商,6121,6758,-637,11106,10307,799
2023-11-01,小型臺指,外資,4005,9752,-5747,95744,87782,7962
2023-11-01,小型臺指,投信,170,14,156,0,0,0
2023-11-01,小型臺指,自營商,4166,12197,-8031,12586,11932,654
2023-11-01,臺股期貨,外資,22643,36039,-13396,63517,61616,1901
2023-11-01,臺股期貨,投信,14326,11434,2892,795,11,784
2023-11-01,臺股期貨,自營商,5697,6725,-1028,9952,10266,-314
2023-11-02,小型臺指,外資,10571,1825,8746,98885,73080,25805
2023-11-02,小型臺指,投信,170,12,158,4,2,2
2023-11-02,小型臺指,自營商,6416,11572,-5156,15392,12389,3003
2023-11-02,臺股期貨,外資,27055,30959,-3904,61688,55024,6664
2023-11-02,臺股期貨,投信,14555,10934,3621,762,33,729
2023-11-02,臺股期貨,自營商,6640,8886,-2246,8463,9713,-1250
2023-11-03,小型臺指,外資,12049,2178,9871,89428,84319,5109
2023-11-03,小型臺指,投信,170,9,161,3,0,3
2023-11-03,小型臺指,自營商,7569,12469,-4900,9603,8955,648
2023-11-03,臺股期貨,外資,28107,27445,662,54772,51202,3570
2023-11-03,臺股期貨,投信,14624,10658,3966,442,97,345
2023-11-03,臺股期貨,自營商,6831,9516,-2685,8758,9295,-537
2023-11-06,小型臺指,外資,15344,1577,13767,86630,78966,7664
2023-11-06,小型臺指,投信,170,9,161,0,0,0
2023-11-06,小型臺指,自營商,9083,14386,-5303,12511,12506,5
2023-11-06,臺股期貨,外資,32334,26662,5672,62650,58582,4068
2023-11-06,臺股期貨,投信,15628,10632,4996,1104,74,1030
2023-11-06,臺股期貨,自營商,6737,10426,-3689,9552,10658,-1106
2023-11-07,小型臺指,外資,19222,2125,17097,67609,64267,3342
2023-11-07,小型臺指,投信,170,9,161,0,0,0
2023-11-07,小型臺指,自營商,9592,15342,-5750,9079,9266,-187
2023-11-07,臺股期貨,外資,35981,28039,7942,47897,45630,2267
2023-11-07,臺股期貨,投信,15981,10622,5359,558,195,363
2023-11-07,臺股期貨,自營商,6633,10597,-3964,7253,7593,-340
2023-11-08,小型臺指,外資,18718,1471,17247,75160,75782,-622
2023-11-08,小型臺指,投信,173,8,165,42,38,4
2023-11-08,小型臺指,自營商,10972,14060,-3088,12798,11052,1746
2023-11-08,臺股期貨,外資,36402,30934,5468,50769,53243,-2474
2023-11-08,臺股期貨,投信,16160,10619,5541,231,50,181
2023-11-08,臺股期貨,自營商,6473,8820,-2347,11283,9790,1493
2023-11-09,小型臺指,外資,19547,1546,18001,72561,71807,754
2023-11-09,小型臺指,投信,169,8,161,8,12,-4
2023-11-09,小型臺指,自營商,11205,13358,-2153,8856,7885,971
2023-11-09,臺股期貨,外資,39350,34265,5085,45698,46081,-383
2023-11-09,臺股期貨,投信,15688,10269,5419,428,550,-122
2023-11-09,臺股期貨,自營商,6351,8619,-2268,6866,6796,70
2023-11-10,小型臺指,外資,20320,1750,18570,82910,82341,569
2023-11-10,小型臺指,投信,173,9,164,4,1,3
2023-11-10,小型臺指,自營商,11394,13683,-2289,14151,14231,-80
2023-11-10,臺股期貨,外資,41170,32449,8721,69096,65460,3636
